timestamp,price,datetime
1755804921197,4229.38,2025-08-22T01:05:21.197000
1755804927737,4230.68,2025-08-22T01:05:27.737000
1755804929402,4230.69,2025-08-22T01:05:29.402000
1755804932363,4230.69,2025-08-22T01:05:32.363000
1755804933404,4230.69,2025-08-22T01:05:33.404000
1755804938706,4230.68,2025-08-22T01:05:38.706000
1755805025049,4224.11,2025-08-22T01:07:05.049000
1755805026733,4221.32,2025-08-22T01:07:06.733000
1755805029055,4221.35,2025-08-22T01:07:09.055000
1755805030730,4221.32,2025-08-22T01:07:10.730000
1755805033037,4221.32,2025-08-22T01:07:13.037000
1755805035031,4221.32,2025-08-22T01:07:15.031000
1755805037050,4221.35,2025-08-22T01:07:17.050000
1755805039025,4221.45,2025-08-22T01:07:19.025000
1755805040733,4221.45,2025-08-22T01:07:20.733000
1755805042727,4219.28,2025-08-22T01:07:22.727000
1755805044726,4219.28,2025-08-22T01:07:24.726000
1755805046771,4219.28,2025-08-22T01:07:26.771000
1755805049778,4219.29,2025-08-22T01:07:29.778000
1755805051787,4219.29,2025-08-22T01:07:31.787000
1755805053477,4219.29,2025-08-22T01:07:33.477000
1755805055479,4219.28,2025-08-22T01:07:35.479000
1755805057779,4219.28,2025-08-22T01:07:37.779000
1755805059815,4219.38,2025-08-22T01:07:39.815000
1755805061812,4219.38,2025-08-22T01:07:41.812000
1755805063481,4222.73,2025-08-22T01:07:43.481000
1755805065480,4222.72,2025-08-22T01:07:45.480000
1755805067480,4222.72,2025-08-22T01:07:47.480000
1755805069794,4222.73,2025-08-22T01:07:49.794000
1755805071481,4222.73,2025-08-22T01:07:51.481000
1755805073494,4222.73,2025-08-22T01:07:53.494000
1755805075779,4222.72,2025-08-22T01:07:55.779000
1755805077486,4222.72,2025-08-22T01:07:57.486000
1755805079813,4222.72,2025-08-22T01:07:59.813000
1755805081814,4222.72,2025-08-22T01:08:01.814000
1755805083486,4222.72,2025-08-22T01:08:03.486000
1755805085628,4222.72,2025-08-22T01:08:05.628000
1755805087888,4222.87,2025-08-22T01:08:07.888000
1755805089489,4222.87,2025-08-22T01:08:09.489000
1755805091481,4222.87,2025-08-22T01:08:11.481000
1755805093485,4223.18,2025-08-22T01:08:13.485000
1755805094729,4223.18,2025-08-22T01:08:14.729000
1755805098792,4223.19,2025-08-22T01:08:18.792000
1755805100798,4223.19,2025-08-22T01:08:20.798000
1755805102788,4223.19,2025-08-22T01:08:22.788000
1755805104802,4223.19,2025-08-22T01:08:24.802000
1755805106798,4223.19,2025-08-22T01:08:26.798000
1755805112280,4223.18,2025-08-22T01:08:32.280000
1755805112466,4223.18,2025-08-22T01:08:32.466000
1755805112798,4223.18,2025-08-22T01:08:32.798000
1755805114789,4223.19,2025-08-22T01:08:34.789000
1755805116794,4223.19,2025-08-22T01:08:36.794000
1755805119119,4223.19,2025-08-22T01:08:39.119000
